name,datetime,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
spring tx,5/26/2024,85.64,41,30.9,34.9,24.2,72.2,0,0,0,,0,0,38.1,20.5,176.2,1007.7,71.4,11.1,97,7,100,2024-05-26T06:22:32,2024-05-26T20:15:30,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,5/27/2024,85.64,43.5,25.1,35.1,25.2,77.9,0,0,0,,0,0,20.5,16.7,129.3,1011.3,60.5,8.6,78.1,7,100,2024-05-27T06:22:11,2024-05-27T20:16:04,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,5/28/2024,78.62,38.5,20.3,28.3,22.7,83,19.885,100,16.67,rain,0,0,82.4,36.8,86.3,1015.5,49.5,11.1,47.7,4,100,2024-05-28T06:21:52,2024-05-28T20:16:38,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"E3763,72242953910,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,5/29/2024,77.18,36.4,21,26.3,21.6,81.8,9.164,100,20.83,rain,0,0,50.7,19.5,99.7,1016.5,60.4,14.1,98.5,5,75,2024-05-29T06:21:35,2024-05-29T20:17:11,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E3763,72242953910,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,5/30/2024,79.7,37.9,20.6,28.6,22.6,80.4,10.568,100,12.5,rain,0,0,66.5,41.2,112.7,1014.1,71.7,14.1,69.1,2,100,2024-05-30T06:21:19,2024-05-30T20:17:44,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,5/31/2024,73.58,30.1,19.3,23.3,19.8,82.6,38.707,100,20.83,rain,0,0,59.2,29.5,38.6,1012.9,53.2,14.9,134.7,9,30,2024-05-31T06:21:04,2024-05-31T20:18:16,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"E3763,72242953910,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,6/1/2024,79.16,37.5,21.7,28.4,23.1,84.1,5.597,100,12.5,rain,0,0,66,15.3,104,1013.4,48.2,14.7,68.8,3,75,2024-06-01T06:20:50,2024-06-01T20:18:47,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72242953910,E3763,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,6/2/2024,82.58,39.9,24,31.2,24.3,81.1,0,0,0,,0,0,35.3,18.3,131.6,1012.3,76.6,10.7,109.1,8,100,2024-06-02T06:20:39,2024-06-02T20:19:18,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,6/3/2024,84.38,38.3,26.6,33.2,24.2,75.9,0,0,0,,0,0,44.1,23.7,150.6,1008.8,75.3,14.4,79.4,3,100,2024-06-03T06:20:28,2024-06-03T20:19:48,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,6/4/2024,85.64,41.5,31.6,35.5,24.8,75.3,0,0,0,,0,0,41.7,23.4,158.6,1006.4,78.2,13.6,122.3,9,100,2024-06-04T06:20:19,2024-06-04T20:20:17,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,6/5/2024,78.98,33.3,21.1,28.5,22.6,81.6,13.322,100,25,rain,0,0,59.4,27.6,147.4,1008,68.7,13.2,68.6,5,100,2024-06-05T06:20:11,2024-06-05T20:20:46,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"E3763,72242953910,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,6/6/2024,82.22,37.1,21.8,29.2,21,70.3,0,0,0,,0,0,16.6,13.5,36.1,1010.3,10.8,14.6,99.5,9,30,2024-06-06T06:20:05,2024-06-06T20:21:14,0,Clear,Clear conditions throughout the day.,clear-day,"72242953910,E3763,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,6/7/2024,83.84,39.5,22.5,31.3,22.1,69.2,0,0,0,,0,0,13,12.6,96.6,1012.7,7.2,15.7,109.1,9,60,2024-06-07T06:20:00,2024-06-07T20:21:41,0.04,Clear,Clear conditions throughout the day.,clear-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,6/8/2024,84.38,38,23.3,31.7,22.4,69.7,0,0,0,,0,0,38.9,23.1,159.3,1012.4,9.7,15.3,92.1,9,30,2024-06-08T06:19:57,2024-06-08T20:22:07,0.07,Clear,Clear conditions throughout the day.,clear-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,6/9/2024,83.66,38.6,23.4,31.6,23.2,73.7,0,0,0,,0,0,27.7,18.4,146.1,1011,29.6,15.7,63.8,3,60,2024-06-09T06:19:54,2024-06-09T20:22:32,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,6/10/2024,82.94,38.3,23.8,30.7,23.3,76.6,39.536,100,20.83,rain,0,0,65.1,21.2,68.4,1010,47.1,14.5,84.6,9,60,2024-06-10T06:19:54,2024-06-10T20:22:56,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,6/11/2024,81.14,38.5,23.4,29.3,23,79,21.059,100,20.83,rain,0,0,68.4,16.4,80.5,1011.1,35.8,15.2,112,9,30,2024-06-11T06:19:54,2024-06-11T20:23:19,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,6/12/2024,81.5,36.9,23.7,29.5,22.7,76.7,13.791,100,4.17,rain,0,0,14.8,13.5,67.1,1012.9,28.2,15.6,117.2,8,30,2024-06-12T06:19:56,2024-06-12T20:23:42,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,6/13/2024,84.02,39.3,24.4,31.7,22.9,71.8,0,0,0,,0,0,29.5,13.6,58.4,1012.7,38.4,15,86.5,9,30,2024-06-13T06:19:59,2024-06-13T20:24:03,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,6/14/2024,84.56,36.9,24.7,31.2,22.1,68.1,0,0,0,,0,0,14.8,10.8,38.2,1013.1,22.8,14.6,79.5,9,30,2024-06-14T06:20:04,2024-06-14T20:24:23,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,6/15/2024,83.66,37.4,23,30.7,21.9,68.8,0,0,0,,0,0,35.3,21.3,128.5,1012.5,17.5,15.2,73.2,5,30,2024-06-15T06:20:10,2024-06-15T20:24:43,0.3,Clear,Clear conditions throughout the day.,clear-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,6/16/2024,83.84,38.1,23.3,31.5,22.5,70.6,0,0,0,,0,0,37.6,23.4,133.5,1011.1,23.4,15.5,104.9,8,60,2024-06-16T06:20:17,2024-06-16T20:25:01,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,6/17/2024,84.02,38.3,25.8,32.7,23.5,73.5,0.692,100,12.5,rain,0,0,56.6,31.1,128.7,1010.6,39.1,15.9,77.8,4,75,2024-06-17T06:20:25,2024-06-17T20:25:18,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,6/18/2024,81.86,37.1,24.5,29.8,22.5,74.1,2.822,100,20.83,rain,0,0,56.4,31.9,97.8,1010.7,48.7,15.7,113.8,10,30,2024-06-18T06:20:35,2024-06-18T20:25:33,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,6/19/2024,78.8,35.9,24.3,27.1,23.7,86.9,26.852,100,66.67,rain,0,0,58.2,27.2,61.4,1012.8,86.6,12.9,32.4,2,10,2024-06-19T06:20:46,2024-06-19T20:25:48,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,6/20/2024,82.4,38.3,24.9,30.5,23.7,78.8,0,0,0,,0,0,48.2,25.4,84.4,1017.3,62.8,15.5,209.2,10,30,2024-06-20T06:20:58,2024-06-20T20:26:02,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,6/21/2024,82.4,38,24.5,30.8,23.7,78.3,1.908,100,8.33,rain,0,0,46.1,17.9,84.9,1018.6,33,15.8,33.4,2,30,2024-06-21T06:21:11,2024-06-21T20:26:14,0.5,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"72242953910,E3763,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,6/22/2024,84.02,38,24.1,31.3,22.9,72.7,0,0,0,,0,0,29.5,15.7,117.1,1016.6,23.7,14.8,23.5,1,30,2024-06-22T06:21:25,2024-06-22T20:26:25,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,6/23/2024,83.48,40.1,23.2,31.8,23.2,74.2,0,0,0,,0,0,18.4,17,116.8,1014.1,29.5,15.4,26.8,2,60,2024-06-23T06:21:41,2024-06-23T20:26:34,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,6/24/2024,85.28,40.5,24.9,33.5,24,73.7,0,0,0,,0,0,33.5,18.2,132.1,1013.3,25.4,16,71.8,6,60,2024-06-24T06:21:57,2024-06-24T20:26:43,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,6/25/2024,86.18,41.4,25.4,34.9,24.5,73.5,0,0,0,,0,0,29.9,18.4,164.1,1013.2,39,16,15.1,1,60,2024-06-25T06:22:15,2024-06-25T20:26:50,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72242953910,E3763,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,6/26/2024,86,42.3,30,35.3,24.6,73.9,0.136,100,4.17,rain,0,0,29.5,16,205.1,1011.9,38.3,16,13.3,1,60,2024-06-26T06:22:33,2024-06-26T20:26:56,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,6/27/2024,86.54,42.2,30.2,35.6,24.5,72.7,0,0,0,,0,0,29.5,14.1,261.7,1010.2,40.6,16,21,1,60,2024-06-27T06:22:53,2024-06-27T20:27:00,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,6/28/2024,87.26,42.1,32.1,36.7,24.9,72.7,1.752,100,8.33,rain,0,0,33.5,16.1,193.4,1009.6,45.5,14.7,18.3,1,60,2024-06-28T06:23:14,2024-06-28T20:27:03,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,6/29/2024,87.8,44,31.3,37.6,25.1,71.9,1.716,100,4.17,rain,0,0,40.7,19.8,160.2,1014.7,43.6,16,19,1,75,2024-06-29T06:23:35,2024-06-29T20:27:05,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,6/30/2024,86.72,41.7,26,35.2,24.3,71.4,0,0,0,,0,0,35.3,24.5,136.4,1019.2,34.7,15.7,16,1,60,2024-06-30T06:23:58,2024-06-30T20:27:05,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,7/1/2024,87.62,41.6,26.4,35.3,23.8,68.4,0,0,0,,0,0,45.5,17.9,110.2,1016.7,28.7,14.4,13.3,1,60,2024-07-01T06:24:21,2024-07-01T20:27:04,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,7/2/2024,88.34,41.9,30.1,36.2,23.6,65.1,0,0,0,,0,0,24.1,15.9,180.9,1013.9,28.9,15.3,20.9,1,60,2024-07-02T06:24:45,2024-07-02T20:27:02,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,E8324,KIAH,72244453902,KDWH,KCXO,F7009,72243012960"
spring tx,7/3/2024,86.9,39.1,25.9,34.5,23.4,67.1,0,0,0,,0,0,29.5,19.6,168.3,1014.4,42.1,15.9,82.2,5,60,2024-07-03T06:25:10,2024-07-03T20:26:58,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72242953910,E3763,E8324,KIAH,72244453902,KDWH,F7009,KCXO,72243012960"
spring tx,7/4/2024,87.98,41.3,30.6,36.2,23.8,66.6,0,0,0,,0,0,36.1,19.7,187.8,1013.4,36.2,16,77.2,4,60,2024-07-04T06:25:36,2024-07-04T20:26:52,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,7/5/2024,87.26,40.2,25.7,34.8,23.3,66.7,0,0,0,,0,0,24.1,11.9,222.8,1012.9,32.6,15.9,52.2,3,60,2024-07-05T06:26:03,2024-07-05T20:26:45,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,7/6/2024,82.76,42.1,25,31.4,24.1,79.2,3.775,100,12.5,rain,0,0,44.6,19.7,313,1013.3,39.6,15.4,31.5,3,60,2024-07-06T06:26:30,2024-07-06T20:26:37,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,7/7/2024,80.06,40.5,25.2,28.2,24.5,88.2,9.438,100,20.83,rain,0,0,57,22.1,51.1,1011.1,56,13.5,36.8,2,30,2024-07-07T06:26:58,2024-07-07T20:26:28,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,7/8/2024,77.9,31.9,23.4,26,23.2,87.6,118.79,100,50,rain,0,0,121.1,69.3,130.4,1004.3,93.3,10.5,33.4,2,10,2024-07-08T06:27:27,2024-07-08T20:26:16,0.09,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"E3763,72242953910,F0717,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,7/9/2024,83.12,38.6,23.4,30.5,22.4,72.8,0,0,0,,0,0,27.7,14.8,350.4,1013.3,36.2,16,86.7,6,30,2024-07-09T06:27:56,2024-07-09T20:26:04,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,F0717,72242953910,KIAH,72243012960"
spring tx,7/10/2024,84.56,38.1,24.2,31.3,22.2,68.8,0,0,0,,0,0,35.3,24.1,50.7,1015.2,33.6,15.7,86,6,60,2024-07-10T06:28:26,2024-07-10T20:25:50,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,F0717,KIAH,72244453902,KDWH,72243012960"
spring tx,7/11/2024,81.5,38.3,24.3,29.7,23.3,78.5,1.001,100,8.33,rain,0,0,47.1,21,108.9,1016.2,43.2,14.1,96.5,7,60,2024-07-11T06:28:57,2024-07-11T20:25:34,0.19,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"E3763,72242953910,F0717,KIAH,72244453902,KDWH,72243012960"
spring tx,7/12/2024,78.62,37.4,22.6,27,23.8,88.3,7.665,100,16.67,rain,0,0,68.3,19.9,58.1,1018.1,57.5,12.3,54.4,3,60,2024-07-12T06:29:28,2024-07-12T20:25:17,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"E3763,72242953910,F0717,KIAH,72244453902,KDWH,72243012960"
spring tx,7/13/2024,80.24,36.3,24.7,28.3,23.5,82.8,9.583,100,29.17,rain,0,0,35.3,17.9,149.7,1020.8,48.1,13.3,87.1,4,60,2024-07-13T06:30:00,2024-07-13T20:24:59,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E3763,72242953910,F0717,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,7/14/2024,82.58,38.4,24,31.2,23.8,79.1,0,0,0,,0,0,13,12.6,196.1,1019.8,47.8,15.5,53.2,2,75,2024-07-14T06:30:32,2024-07-14T20:24:39,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,7/15/2024,85.1,39.2,25.6,33.1,23.7,72.4,0,0,0,,0,0,20.5,12,198.9,1016.7,42.1,15.7,44.5,3,75,2024-07-15T06:31:04,2024-07-15T20:24:18,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,7/16/2024,85.46,40.9,24,33,23.4,70.9,0,0,0,,0,0,20.5,16.9,183.6,1014.7,23.6,15.9,83.8,5,75,2024-07-16T06:31:37,2024-07-16T20:23:55,0.35,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,7/17/2024,84.38,40.4,25.4,32.9,23.7,73.6,0,0,0,,0,0,57.2,15.6,201.9,1015.2,33.7,16,43,2,75,2024-07-17T06:32:10,2024-07-17T20:23:31,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,7/18/2024,79.88,34.7,22.8,28.7,23.3,83,13.739,100,25,rain,0,0,43.4,17.3,271,1015.9,46.9,14.8,133.9,8,60,2024-07-18T06:32:44,2024-07-18T20:23:05,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"E3763,72242953910,F0717,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,7/19/2024,82.4,37.4,24.4,30.3,22.9,75.1,0,0,0,,0,0,14.8,12.6,354.3,1015.5,59.5,15.9,58.4,4,60,2024-07-19T06:33:18,2024-07-19T20:22:38,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72242953910,E3763,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,7/20/2024,83.84,36.3,24.2,30.8,22.2,69.9,0,0,0,,0,0,13,10.7,50.6,1015.9,47.5,15.4,63.7,3,60,2024-07-20T06:33:53,2024-07-20T20:22:09,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,7/21/2024,83.66,38.7,24.5,31.4,23.4,74.6,2.53,100,20.83,rain,0,0,33.5,17.6,165.1,1015.2,42.6,15.1,61.1,4,60,2024-07-21T06:34:27,2024-07-21T20:21:39,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,7/22/2024,80.6,37.2,23.5,29,23.4,81.7,16.431,100,25,rain,0,0,43.4,19.5,263.9,1015,59.7,14.9,69.9,6,60,2024-07-22T06:35:02,2024-07-22T20:21:08,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,7/23/2024,77.72,34.2,23.6,26.6,23.3,88.7,19.37,100,37.5,rain,0,0,42.5,20.9,106.6,1016.3,76.9,14,30.5,1,30,2024-07-23T06:35:37,2024-07-23T20:20:36,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,7/24/2024,79.88,34.2,23.8,28.5,23.8,85,27.279,100,45.83,rain,0,0,25.9,13.4,108.8,1018.1,77.5,14.4,32,1,30,2024-07-24T06:36:13,2024-07-24T20:20:01,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"E3763,72242953910,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,7/25/2024,75.2,25.8,22.5,24,22.5,91.2,13.207,100,62.5,rain,0,0,37.3,21.3,134.9,1019,90.9,12.3,13.3,1,30,2024-07-25T06:36:48,2024-07-25T20:19:26,0.65,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,7/26/2024,76.28,26.2,22.8,24.6,22.8,90.1,17.806,100,37.5,rain,0,0,18.4,12.6,124.6,1016,78.2,13.6,15.1,1,30,2024-07-26T06:37:24,2024-07-26T20:18:49,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"E3763,72242953910,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,7/27/2024,77.54,29.7,24.1,25.9,23.3,89,7.867,100,33.33,rain,0,0,14.8,14.7,110.3,1014.9,80.7,13.9,65.5,4,30,2024-07-27T06:37:59,2024-07-27T20:18:11,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E3763,72242953910,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,7/28/2024,80.06,37.5,24.6,29,24.6,88.5,12.342,100,37.5,rain,0,0,31.7,15.4,149.8,1016.2,51.4,14,26.1,1,75,2024-07-28T06:38:35,2024-07-28T20:17:32,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72242953910,E3763,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,7/29/2024,85.46,40.7,26.3,34.1,24.8,76.8,0,0,0,,0,0,31.7,16.6,171.4,1016.3,41.5,14.2,50,6,75,2024-07-29T06:39:11,2024-07-29T20:16:51,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,7/30/2024,86.18,40.7,26.1,34,24.1,72.6,0,0,0,,0,0,31.7,15.6,182.7,1015.7,30.1,15.2,49.5,4,75,2024-07-30T06:39:47,2024-07-30T20:16:10,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,7/31/2024,86.54,40.3,26.3,34.7,24,71.2,0,0,0,,0,0,33.5,19,172.3,1016.2,23.6,11.9,61,5,60,2024-07-31T06:40:23,2024-07-31T20:15:26,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,8/1/2024,86,41.6,24,33.9,23.9,72.1,0,0,0,,0,0,18.4,15,159.3,1018.6,26.1,13.7,60.9,7,75,2024-08-01T06:40:59,2024-08-01T20:14:42,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,8/2/2024,86.9,41.7,25.5,35.2,24.3,71.6,0,0,0,,0,0,14.8,11.6,252.7,1017.9,28.6,15,38,1,100,2024-08-02T06:41:36,2024-08-02T20:13:56,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,8/3/2024,87.8,42.6,26.6,36.3,24.4,69.8,0.162,100,4.17,rain,0,0,14.8,13.7,290.3,1014.2,35.4,16,47.7,3,75,2024-08-03T06:42:12,2024-08-03T20:13:10,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,8/4/2024,84.74,40.8,25.2,32.3,23.7,74.4,9.361,100,8.33,rain,0,0,35.3,17.7,59.9,1013.1,40.6,15.4,48.1,5,75,2024-08-04T06:42:48,2024-08-04T20:12:22,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,8/5/2024,86.72,39.8,25.6,33.5,22.9,67,0,0,0,,0,0,9.4,13.4,27,1015,27.3,15.7,53.1,5,60,2024-08-05T06:43:24,2024-08-05T20:11:33,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,8/6/2024,86.54,40.3,25,33.6,23.2,68.3,0,0,0,,0,0,9.4,12,317,1015.4,18.6,14.9,35.6,2,60,2024-08-06T06:44:00,2024-08-06T20:10:42,0.07,Clear,Clear conditions throughout the day.,clear-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,8/7/2024,87.62,40.6,26.2,35,23.4,66.7,0,0,0,,0,0,14.8,11.6,249.7,1011.5,16.1,16,46.8,3,75,2024-08-07T06:44:36,2024-08-07T20:09:51,0.11,Clear,Clear conditions throughout the day.,clear-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,8/8/2024,87.62,41.5,26.2,34.8,23.5,67,0,0,0,,0,0,14.8,11.7,261.6,1010,11,16,31.1,1,75,2024-08-08T06:45:12,2024-08-08T20:08:59,0.14,Clear,Clear conditions throughout the day.,clear-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,8/9/2024,87.98,44.5,26.6,36,23.8,66.6,0,0,0,,0,0,33.5,16.8,25.7,1014,22.7,15.9,56.5,6,75,2024-08-09T06:45:47,2024-08-09T20:08:05,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,8/10/2024,85.82,39,26.1,32.7,22.7,66.9,0,0,0,,0,0,29.5,15.8,60.5,1017.8,25.9,16,42.7,3,75,2024-08-10T06:46:23,2024-08-10T20:07:10,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
